f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,f_host_response_time,p_host_response_rate,p_host_acceptance_rate,usd_price,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincefirst,n_days_sincelast,d_backyard,d_baking_sheet,d_barbecue_utensils,d_bathtub,d_bed_linens,d_board_games,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_keypad,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_outdoor_dining_area,d_outdoor_furniture,d_outlet_covers,d_private_entrance,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_single_level_home,d_smart_lock,d_smoke_alarm,d_toaster,d_waterfront,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_have_o_machineee_machinecoffee,d_have_gril,d_have_freeon_premises,d_have_freestreet,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type
unit,Entire home/apt,Entire/Apt,Wieden,within an hour,100,100,52.44,4,1,1,1,4.71,181,1.61,2,347,3380,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,46,275668,Wieden,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,within an hour,90,92,143.64,4,1,1,2,4.66,124,1.02,2,95,3634,25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,126,276893,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,within an hour,100,95,74.1,6,1.5,1,3,4.85,82,0.7,2,345,3503,101,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,65,280960,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,100,54.72,2,1,1,1,4.89,259,2.22,2,334,3493,17,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,48,291635,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Meidling,within an hour,100,100,99.17999999999999,6,1,1,3,4.31,79,0.67,2,28,3548,145,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,87,292457,Meidling,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,97,97,70.67999999999999,4,1,NA,4,4.67,136,1.12,5,334,3627,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,62,293442,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within an hour,100,98,45.599999999999994,4,1,NA,2,4.5,260,2.17,5,120,3601,50,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,40,293667,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,NA,NA,100,70.67999999999999,4,1,1,4,4.53,61,0.5,7,352,3623,466,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,62,298176,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,NA,NA,NA,45.599999999999994,4,1,1,1,NA,0,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40,300074,W<U+008A>hring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,93,97,143.64,6,1.5,2,2,4.66,453,3.77,1,229,3601,634,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,126,300702,Innere Stadt,Entire home/apt,unit
apartment,Entire home/apt,Entire/Apt,NA,within a few hours,100,96,78.66,2,1,1,NA,4.75,4,0.03,4,218,3500,1202,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,69,302499,Landstra§e,Entire home/apt,apartment
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within a day,97,79,132.23999999999998,6,1,2,3,4.88,83,0.72,1,353,3461,480,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,116,311836,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within an hour,100,98,45.599999999999994,4,1,1,3,4.48,121,1.02,5,83,3558,26,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,40,311904,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within a few hours,88,92,82.08,4,1,2,1,4.31,346,2.91,1,356,3565,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,72,320953,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,within a few hours,100,75,112.85999999999999,6,1,1,NA,4.5,329,2.79,2,69,3540,18,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,99,322786,Neubau,Entire home/apt,unit
loft,Entire home/apt,Entire/Apt,Ottakring,within a few hours,100,43,62.699999999999996,2,1,NA,1,4.87,53,0.46,5,161,3440,185,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,55,327876,Ottakring,Entire home/apt,loft
unit,Entire home/apt,Entire/Apt,Margareten,within a day,71,39,82.08,3,1,1,2,4.76,70,0.59,5,362,3544,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,72,328756,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,NA,51.3,4,1.5,1,1,4.73,12,0.14,30,0,2638,896,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,45,333486,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,within an hour,90,92,68.39999999999999,3,1,1,1,4.57,58,0.49,28,340,3552,1224,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,60,335271,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,100,86.63999999999999,5,1,1,2,4.71,29,0.3,7,339,2896,36,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,76,349560,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,within an hour,100,100,78.66,5,1,1,3,4.72,40,0.4,31,365,2999,1301,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,69,349676,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,within a few hours,100,97,56.99999999999999,2,1,1,NA,4.79,142,1.22,3,335,3504,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,50,370985,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,a few days or more,0,0,98.03999999999999,4,1,1,2,4.75,25,0.21,2,365,3499,1547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,373516,W<U+008A>hring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,NA,NA,NA,159.6,2,1,1,1,4.9,80,0.71,3,329,3373,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,140,392603,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,100,125.39999999999999,2,1,1,1,4.6,89,0.76,1,327,3505,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,110,392757,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,100,112.85999999999999,3,1,1,1,4.69,43,0.39,1,322,3345,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,392905,Innere Stadt,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Favoriten,within an hour,100,95,113.99999999999999,4,1,1,3,4.77,177,1.51,4,88,3505,710,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,100,397617,Favoriten,Entire home/apt,(condo)
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within a day,86,80,112.85999999999999,3,1,1,3,4.64,214,1.83,2,283,3498,164,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,99,404083,Leopoldstadt,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,Mariahilf,within a day,100,100,83.22,2,1,1,1,4.68,57,0.92,180,222,1866,86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,73,404657,Mariahilf,Entire home/apt,(condo)
apartment,Entire home/apt,Entire/Apt,Innere Stadt,within a day,90,26,218.88,4,1,NA,2,4.94,36,0.32,1,365,3354,42,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,192,407718,Innere Stadt,Entire home/apt,apartment
unit,Entire home/apt,Entire/Apt,Mariahilf,within an hour,100,100,74.1,2,1.5,1,1,4.92,167,1.43,120,56,3514,376,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,65,421218,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Mariahilf,within an hour,100,86,107.16,2,1.5,NA,2,4.97,42,0.36,3,241,3486,160,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,94,431055,Mariahilf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,100,61.559999999999995,2,1,1,1,4.69,381,3.29,4,332,3478,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,54,432365,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,NA,113.99999999999999,4,1,1,4,4.55,66,0.63,2,342,3147,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,438073,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,within an hour,100,87,52.44,5,1,1,1,4.85,620,5.38,1,174,3458,13,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,46,455314,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Alsergrund,within a day,50,0,79.8,2,1,1,1,5,6,0.05,1,222,3420,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,70,457863,Alsergrund,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Josefstadt,NA,NA,100,136.79999999999998,3,1,2,NA,5,10,0.11,3,0,2775,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,120,459656,Josefstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Josefstadt,NA,NA,NA,56.99999999999999,2,1,1,1,4.73,119,1.03,1,193,3478,523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50,461361,Josefstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,99,75.24,4,1,1,2,4.3,39,0.34,2,291,3449,17,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,66,468889,Brigittenau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,NA,within an hour,100,100,55.85999999999999,2,1,1,1,4.68,429,3.69,4,299,3483,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,49,481895,Landstra§e,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Penzing,within an hour,100,95,63.839999999999996,4,1,1,2,4.25,6,0.05,1,116,3415,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,56,482052,Penzing,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Brigittenau,within an hour,100,100,79.8,5,1.5,1,2,4.87,115,1.09,6,27,3150,82,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,70,488723,Brigittenau,Entire home/apt,unit
home,Entire home/apt,Entire/Apt,Favoriten,within an hour,100,100,113.99999999999999,4,1,NA,2,4.54,44,0.38,7,365,3461,92,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,100,492555,Favoriten,Entire home/apt,home
unit,Entire home/apt,Entire/Apt,Leopoldstadt,within an hour,100,91,55.85999999999999,4,1,1,4,4.7,179,1.55,2,222,3468,452,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,49,501717,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Margareten,NA,NA,50,99.17999999999999,4,1,2,NA,4.75,128,1.11,3,159,3461,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,87,502521,Margareten,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Leopoldstadt,NA,NA,NA,124.25999999999999,6,1,3,3,4.82,198,1.76,2,0,3377,362,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,109,527931,Leopoldstadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Meidling,within a few hours,100,80,119.69999999999999,5,1.5,2,3,4.92,38,0.33,4,285,3439,31,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,105,529594,Meidling,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Ottakring,within a few hours,90,82,26.22,2,1.5,NA,1,4.27,88,0.78,5,295,3384,16,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,23,545094,Ottakring,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Wieden,within an hour,100,100,50.16,4,1,1,2,4.55,155,1.37,2,328,3405,18,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,44,563275,Wieden,Entire home/apt,unit
loft,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,NA,NA,NA,59.279999999999994,2,1,1,1,4.95,22,0.19,3,0,3420,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,566572,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,loft
unit,Entire home/apt,Entire/Apt,Floridsdorf,within a few hours,100,83,70.67999999999999,2,1.5,NA,2,3.67,3,0.05,5,350,1684,706,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,62,569990,Floridsdorf,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Floridsdorf,within a few hours,100,83,82.08,2,1,1,2,4.83,6,0.11,5,350,1685,81,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,72,569995,Floridsdorf,Entire home/apt,unit
apartment,Entire home/apt,Entire/Apt,Floridsdorf,within a few hours,100,83,93.47999999999999,2,1.5,1,2,5,2,0.04,5,358,1685,70,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,82,569997,Floridsdorf,Entire home/apt,apartment
(condo),Entire home/apt,Entire/Apt,Mariahilf,within a few hours,100,100,85.49999999999999,6,1,2,4,4.51,49,0.48,3,283,3070,613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,75,570241,Mariahilf,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,within a few hours,100,100,91.19999999999999,4,1,1,1,4.35,51,0.9,6,355,1702,20,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,80,570242,Leopoldstadt,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,within a few hours,100,100,91.19999999999999,3,1,1,1,4.52,33,0.32,14,252,3057,706,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,80,570243,Leopoldstadt,Entire home/apt,(condo)
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,within a few hours,100,100,79.8,2,1,1,NA,4.36,12,0.11,90,356,3161,74,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,70,570246,Leopoldstadt,Entire home/apt,(condo)
loft,Entire home/apt,Entire/Apt,Neubau,within a day,100,25,147.05999999999997,6,1,2,4,4.77,46,0.41,2,162,3403,104,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,129,573333,Neubau,Entire home/apt,loft
unit,Entire home/apt,Entire/Apt,Innere Stadt,within an hour,100,100,93.47999999999999,3,1,NA,2,4.89,413,3.62,3,312,3424,10,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,82,576960,Innere Stadt,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Neubau,within a day,100,25,216.6,2,1.5,1,1,5,23,0.23,3,4,3007,195,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,190,599060,Neubau,Entire home/apt,unit
unit,Entire home/apt,Entire/Apt,Ottakring,within an hour,94,77,38.76,5,1,1,1,4.62,293,2.58,1,258,3402,18,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,34,600477,Ottakring,Entire home/apt,unit
(condo),Entire home/apt,Entire/Apt,NA,NA,NA,NA,90.05999999999999,5,1.5,2,5,4,1,0.01,3,1,2257,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,79,601111,Landstra§e,Entire home/apt,(condo)
